ID,Attr0,Attr1,Attr2,Attr3,Attr4,Attr5,Class
597f44fe-beda-46e0-a082-05abc4349c44,0.023372,-0.032259,0.58049,0.74384,-0.37787,1.0806,0
967d66ba-b762-45fb-b4a5-02fb005a72e3,0.15109,0.26412,0.40016,1.0025,-0.37787,1.5712,0
126e6420-3dda-4dc0-ab5b-288b8f9dc711,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
14308315-3252-443b-a808-c8c8a13367f7,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
bce783ec-3d54-40f1-a129-68ecfdf0125d,0.071647,-0.28883,-0.32114,-0.85955,-0.37787,-0.94572,0
292aa4bf-9855-4a05-8c56-cef74e55bc62,0.20546,-0.27113,-0.36622,0.6008,-0.37787,1.1781,0
3d53c376-5c25-42d1-a4ec-c9e655ee9951,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
433f6a10-5c92-477e-b2b8-7b16e97c27b5,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
bb310499-397e-4221-a1dc-1aa889c7933b,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
34252c45-25f8-45f1-abed-6e74b377238b,0.11958,0.25085,0.084592,0.10121,1.4337,0.98614,0
66d0b9bb-1242-47c7-8be7-dd3ad174daa3,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
725efb15-5880-4d22-8ba3-b5983a18180a,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
336fd336-6901-4652-92ab-ab72122f98af,-0.20309,-0.4525,0.44524,0.90755,-0.37787,1.0806,0
6f9caecd-e6f2-4ccc-a908-a811cc424b39,0.018799,-0.22247,0.21984,0.75776,0.25993,1.1355,0
92d967a1-860a-4fa0-8ad9-11bbb7fe565d,-0.1809,-0.067648,0.76082,0.47421,1.3656,0.62963,0
c8a6ae91-1b51-48eb-870b-3ed04c70ebc6,-0.083847,-0.32422,0.67065,0.83413,0.53851,1.3244,0
28da5e3e-83ab-4ecb-9b01-cde47b9b54ef,-0.038791,-0.17824,0.67065,-0.85955,-0.37787,-0.94572,0
eb9cf2a4-a5da-45b9-8679-3d14bab917d0,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
e911d4ef-1b41-4c36-8c60-8b9f91c21786,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
64092996-1c21-4f62-8202-0dda14f5b355,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
5efe43af-05d1-499e-b616-3f45c56b26f6,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
1eaaa95b-3124-4c46-95fc-70fae7231f2f,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
be14f2ba-43fb-495f-ab8d-1364a9eaa75a,0.17294,-0.0588,0.26492,0.3759,-0.37787,1.1994,0
c162693e-5c97-44c8-a0ce-0886a512cbd4,-0.090453,-0.24902,0.21984,0.21809,0.58724,1.3518,0
6f8aa1b0-3cd1-488d-a901-d80ef8eb7789,-0.40805,-0.42154,-0.59163,0.21472,-0.37787,0.19085,0
8a5ee4b9-8585-49aa-b451-d7930a84bebf,-0.24408,-0.42154,0.03951,0.97,0.83645,0.92215,0
1107f873-a6d0-45be-a839-244d7885ce0f,-0.30506,-0.32864,0.084592,0.26873,-0.37787,0.94044,0
54baa8a5-318b-4a42-b59c-726df0570af5,0.0055872,-0.10304,2.4288,-0.85955,-0.37787,-0.94572,0
3f6c9493-6142-4996-8bec-3866596d3d5d,1.351,0.71091,-0.32114,0.6873,0.79556,0.82465,0
dead803d-3a7c-4481-a900-7d98a907b26b,0.88435,0.90554,0.40016,0.80164,-0.37787,1.172,0
d2e09577-214f-4683-bc43-bfc2598953d8,-0.090961,-0.40826,0.084592,1.2493,0.59857,0.92825,0
a4eca6ff-d939-47a7-9a91-8c87bfd5a712,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
ffe1b2fe-e02f-423a-9796-77010c09ccc3,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
28a71b6b-2f85-47b5-9117-59eae6c6f559,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
e3f03505-fa35-4bb4-ae73-57a9200e445e,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
d554e638-b459-4251-a16e-20635b6b600d,-0.36926,-0.44808,-0.27606,-0.85955,-0.37787,-0.94572,0
25240d84-ed52-4100-b714-95ecd2610003,0.08723,-0.10304,0.67065,1.1464,0.37115,1.1202,0
f5ac4fb7-acb2-4bac-8468-98799b0899eb,0.46851,1.1356,0.03951,0.78856,0.19872,0.79417,0
20d99daf-58db-4a54-b276-7230cb2e066f,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
a48ff1ca-3408-479f-b022-d434feb734ff,0.31471,1.5027,0.62557,3.2278,-0.37787,0.65705,0
2c394ac0-a65f-4506-a2ee-fce73061afc8,0.35723,0.14911,-0.27606,0.058598,1.294,0.73018,0
fddb95b0-f5db-4530-9bbe-134c544a33a8,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
c60a634a-e516-42b4-a357-c4a1376e8523,0.73275,4.5904,-0.41131,-0.85955,-0.37787,-0.94572,0
88aa1954-3a61-4e5c-8300-0ca47b5063f5,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
ba36b60e-cd0c-4c91-b286-62a5c9958d28,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
bd216e64-9422-4ca2-8403-4975cc05d572,-0.25035,-0.43923,0.62557,-0.85955,-0.37787,-0.94572,0
f6f51137-5f0b-4e46-8e07-5642f5733287,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
d71a7020-9f25-4ceb-b757-2a5c607357db,4.731,-0.4525,-0.54655,-0.85955,-0.37787,-0.94572,0
9a17cd9a-d204-49ff-8cc1-cb8e71db1233,0.61875,0.7463,0.35508,0.85101,0.39338,1.2665,0
7e7546c8-1578-4730-be27-e1c88d684551,0.12145,-0.24902,0.21984,1.0177,-0.37787,0.87949,0
f4257a19-2390-4978-9d8e-30e3397cd6ac,1.2002,1.8035,-0.50147,1.2595,3.0621,0.51993,0
67634efe-5e36-44e2-a90b-1a953a47d9bd,-0.33301,-0.43038,0.21984,1.081,1.1036,0.56869,0
f2bde772-c2c8-4412-b451-2c6e09e52746,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
9a7f8e38-4fa0-480b-b331-a8a6347e1033,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
77a61fd3-271a-4944-8d08-60ef495c4954,6.1227,-0.44808,-0.54655,-0.85955,-0.37787,-0.94572,0
c30767d2-1fb0-46c9-94b4-c1dd4267fabb,0.56506,0.32605,-0.32114,0.43244,-0.37787,1.0349,0
53bae9c0-a47e-4c7a-857d-5a2d1856a487,0.12077,-0.35518,0.084592,-0.85955,-0.37787,-0.94572,0
0d23e852-c014-45aa-b19c-3071db678196,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
ec55ee97-227e-4503-87cb-05546075a7ae,-0.017618,0.096026,2.1133,0.24552,-0.37787,0.62963,0
734d1cc0-56f5-4609-b30b-500858ccf551,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
88b5db74-da7e-4013-b26f-834444ee9500,0.063516,-0.32864,-0.095734,0.97,1.1285,1.2573,0
fe078b1f-c69e-4c0b-9221-4230e4251d3b,0.26119,0.242,0.31,0.16619,-0.37787,0.89473,0
ac69809d-3690-4d75-98e5-5e185069c410,0.053692,-0.43038,-0.41131,1.3147,4.4717,1.8119,0
d29a284e-f519-430d-837b-83fb50cee2c1,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
4fc4cbf1-a3ab-4429-ba15-65792b2c5da1,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
166af85c-80e6-48d3-bae5-2ca2494933e6,-0.14635,-0.27556,1.3018,0.6413,0.14235,0.95872,0
f0fa72b6-51b8-4c18-b36e-b8e8f4d47ae0,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
3eaa3414-9268-4f8e-99d1-612288750b39,-0.0091491,0.1093,3.2403,0.90249,-0.10505,0.67838,0
6b77f3f8-4ac6-44bb-b119-76789dcfcee1,-0.099091,-0.31979,0.17476,0.62822,1.4033,1.3853,0
16ff7275-17c3-481e-a116-f52ff80f948c,-0.47749,-0.42596,0.084592,0.88561,-0.37787,0.58697,0
8708842f-da2c-47dc-bcc4-14db7e35aaa1,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
a18da04d-41b9-467e-a7bf-351a24d837f3,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
3e437fd0-e10e-46b3-83ae-305994dbcfa2,1.3938,4.7895,-0.36622,1.2974,-0.37787,0.83379,0
4e927ec1-7332-4772-8ea4-6da7a54a15ed,0.37078,-0.24017,-0.1859,1.578,0.90316,1.6656,0
61070a9d-f04e-42a9-807c-a4ab1f165e0b,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
93925a61-0ec5-468c-a967-7fb974cf5564,-0.093841,-0.34191,-0.36622,0.19404,-0.37787,0.91606,0
dc7e6a8c-ac44-4f94-b46b-4a5e48139782,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
53eae227-f281-4bb3-b915-a4bb5db76f0d,0.0096524,-0.33306,-0.27606,0.54594,-0.37787,1.4767,0
570a4c56-a361-4959-a87f-986b1100c0f7,1.4602,2.2592,-0.45639,1.1016,1.7962,0.4529,0
ba0c37e8-f481-4c3a-a771-e0b208f2989b,0.29676,-0.4525,-0.41131,-0.85955,-0.37787,-0.94572,0
3771badc-c195-4b85-819d-2a7273ded2bd,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
a5129422-938c-4110-ad82-7a247b06b9ec,-0.33589,-0.4525,-0.59163,0.81725,-0.37787,1.0349,1
28581998-8bac-4f8b-8ef6-c05d16f98a41,4.593,1.9185,-0.45639,2.2645,1.9188,0.70276,1
bbb5e1b1-5ec1-4882-a834-93db6a4260b5,0.66025,-0.3773,-0.41131,1.7084,3.5209,1.4005,1
baf98778-f47f-4036-8aee-c863b3b421fb,-0.32183,-0.4525,-0.27606,1.3253,13.75,1.0136,1
ff1c7d21-e26b-4436-b429-58d78c659cad,-0.52035,-0.4525,-0.27606,3.0017,13.75,0.70276,1
cc566045-03cb-42d8-9003-9196d9a12be7,3.0391,1.1311,-0.54655,2.2422,9.6566,0.67838,1
910c1441-a416-4195-aab7-e1d8763e1439,0.42295,-0.10746,-0.27606,0.88603,2.4836,1.0593,1
22632e23-6650-4df0-ba66-c530c762adf1,3.7473,-0.44365,-0.54655,-0.85955,-0.37787,-0.94572,1
814e1314-1e50-4bba-a845-515250cfb569,-0.042179,-0.37288,-0.14082,1.3725,1.6613,1.6748,1
452f29a1-4b14-427b-ab8c-597806a0bf83,4.7827,-0.049953,-0.45639,1.1966,2.6293,0.90082,1
ad202531-58a9-4252-be5a-d46efe10853e,0.085705,-0.43481,-0.36622,1.0185,-0.37787,1.5041,1
19570c8e-4e77-48fc-a446-d1f9f3d98014,1.2678,0.79053,-0.1859,2.0325,-0.37787,0.90387,1
9380fe9b-9965-4c03-8bfa-80530bdbe9e2,-0.34317,-0.44808,0.49033,0.96409,0.50924,1.1873,1
ea4e970d-e99f-4c72-9cd1-efffb25919c2,-0.13483,-0.32864,-0.32114,1.6793,7.7222,1.2909,1
b6ab7242-4120-4e86-98d3-ba1276670b7c,0.1272,-0.29325,-0.45639,1.5489,4.6901,1.5834,1
96e394c5-493d-491e-8810-74ae98eb2d3a,0.73088,-0.3773,-0.45639,1.4,4.0076,1.428,1
5612bbc3-beff-46aa-b5cc-9ed1a82bbfc3,0.291,-0.23574,-0.50147,1.4751,6.3473,1.5407,1
b6c0cebe-596f-4635-9fd3-10831adcf7dd,-0.31082,-0.3773,-0.41131,1.4265,-0.37787,1.108,1
57323525-2546-4c44-aad3-580306d8be78,-0.0016963,-0.34191,-0.41131,1.5755,4.2351,1.2573,1
56cdfe31-b0c1-471b-8310-161567ff4b37,0.18615,-0.35961,-0.27606,1.8751,2.1617,1.1659,1
678536b2-1469-42bd-8cc7-39ebe7afa981,0.7336,-0.35961,-0.32114,1.8409,1.9286,1.3427,1
cb6605ae-bb77-4c35-8b5b-2987c598e34d,-0.017279,-0.44365,-0.32114,1.7038,3.1986,1.3487,1
dd461170-bbe5-4948-b28d-2fd5519efffe,0.99309,-0.30652,-0.50147,0.85059,2.4395,1.1903,1
4e2d3288-711f-457a-b825-6887be7ead55,0.022695,-0.43038,-0.36622,1.5029,3.46,1.5163,1
c50ce052-9e8a-48fa-a1ad-764f8e158f25,0.42701,-0.15612,-0.45639,1.5535,4.0607,1.5041,1
d136a8e3-a68f-4632-9af0-c3d81a70fefb,0.72682,-0.33306,-0.41131,1.9143,4.5233,1.4615,1
d3132baf-4833-4fc2-be8d-d5d2999b2e3b,0.51052,0.091602,-0.14082,-0.85955,-0.37787,-0.94572,0
bb2f5a8e-d01a-421f-b103-15640dac04fd,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
12594931-c098-4eae-bf50-1346820a5dd6,-0.10621,-0.40384,-0.36622,-0.85955,-0.37787,-0.94572,0
ffc9790d-cb5b-4745-9357-933bd932cf97,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
31c1f2c5-add6-4efc-9a3d-90d6d62e4af6,0.30827,0.20219,0.31,0.95776,0.93757,1.0471,0
a5c1ba4a-68e3-4111-bae5-3b7686ef6447,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
cf123290-c806-455f-8948-c8e087995918,-0.46174,-0.42596,2.2034,0.85354,0.19579,0.68448,0
7d8d26eb-42eb-49ac-8f97-6a680e7550d6,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
d8d4dd14-4852-4d7c-9941-c37895ac09bb,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
401a2c2a-f42e-4f40-ae76-308a0388f2c0,-0.322,-0.36403,1.3018,0.33582,-0.37787,1.1233,0
57ee33aa-a93f-40da-acdb-3716938ca7c8,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
18bb7e07-16d7-444c-acc4-3ae6ce21e809,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
fe1ac449-f3d5-4837-98b2-860b0d2ba399,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
345391ea-3812-43c5-9660-4ddddda5da34,1.1623,1.9495,-0.27606,0.78645,0.71111,0.75151,0
ce640fe0-e260-4d81-8a57-007691ec2aa5,0.14279,0.26412,-0.23098,0.96831,-0.37787,0.96481,0
80d2560b-22e2-4c81-a591-2e97605d774c,0.4265,-0.17381,0.71573,2.2649,0.42709,1.2604,0
7b681ea7-8055-400c-b7f3-80dae6696004,-0.19107,-0.34633,0.35508,-0.85955,-0.37787,-0.94572,0
ce3e2c72-40c9-4c44-81b8-9531355d1a00,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
54e23f53-7fc3-4ab1-ada8-f51a007c010e,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
d5a72174-94c2-4c01-8f95-10874dc799be,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
994bda45-ecbb-4f3a-aff4-83504194a35a,-0.24967,-0.42596,-0.23098,0.75016,-0.37787,0.79417,0
185e7897-f6d2-4982-b33b-42edf3b0234e,1.4711,1.7416,-0.45639,-0.85955,-0.37787,-0.94572,0
026f9653-c083-4ffd-b6f5-ecf359f49880,-0.43244,-0.43923,0.26492,0.53371,-0.37787,0.59307,0
c2908d77-14f7-43c4-9a98-d6b3159fad76,0.42074,0.38356,0.21984,0.33328,1.0012,0.9252,0
89b21090-e33c-4174-9738-6e8bde261bf6,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
bc4c9165-923c-4452-b119-f14b9476f13a,0.041496,-0.35518,0.40016,-0.85955,-0.37787,-0.94572,0
cb3305d4-3581-438c-a9bf-21f23e982cc2,0.76205,1.2992,-0.50147,0.88772,2.684,0.6662,0
b18b279a-e6a8-4919-93b4-aa45f034ac4e,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
9647488c-9636-430e-9541-a43d96378592,0.088754,-0.39942,-0.1859,1.4519,-0.37787,1.6078,0
b5ecd471-cf8a-4277-8caf-3ef010252fd6,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
3e193907-5630-47da-bfbf-1053402c5205,1.7167,5.0814,-0.050653,-0.85955,-0.37787,-0.94572,0
cf2a291d-dde2-4703-9a0f-372ff412ceb6,-0.076564,-0.25786,0.084592,0.83118,0.94932,1.1873,0
cd4c0cc8-fb72-4bab-a38f-dd2937246ea1,-0.48376,-0.4525,1.3018,0.67295,-0.37787,0.79417,0
08f23c76-120d-4d05-b373-5bf2e1640859,0.14753,0.1845,0.49033,-0.85955,-0.37787,-0.94572,0
74ae8102-cc3c-468f-aeb7-6a3e31e6be82,0.31996,0.44991,0.21984,0.92232,0.38923,0.69362,0
951388c0-b351-4538-9e54-6bcafa949834,0.88892,1.7239,-0.050653,-0.85955,-0.37787,-0.94572,0
5319a491-a0b4-41d4-b4ee-d5943ca6b064,-0.30862,-0.3773,1.5723,1.7076,0.030408,0.68448,0
2b3a60fc-a6fe-4a9a-84f3-c1305eaaf810,-0.4404,-0.12958,-0.1859,-0.0068031,-0.37787,0.58697,0
beafc88e-59eb-420a-b019-8e92a4739022,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
ebd1b511-4935-451f-bf42-47dca8a645e5,1.0558,4.5152,-0.36622,1.1924,-0.37787,0.35234,0
4d82d115-f680-424a-ad3c-0256c3841883,0.096885,-0.2092,0.62557,0.75185,-0.37787,1.0958,0
4c64e260-6078-4b71-915d-cbfbc42bcfee,0.019138,-0.32864,-0.050653,1.1282,0.71756,1.169,0
c15db6b4-7021-4ba7-9a68-a56c7ffecf5a,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
946080d0-d091-4522-b3ae-1ee0232a1ac4,0.57014,-0.44808,0.40016,-0.85955,-0.37787,-0.94572,0
9d86e205-4843-457c-8383-5ff13f5ef394,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
1af6c63d-e158-482e-b7f3-328b5cc2fead,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
42de396d-2c19-4793-a8db-5a0c70d96aba,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
6a68c68c-18b7-43b1-9ea2-6318bb2311fc,-0.017449,-0.32422,-0.45639,1.0586,-0.37787,1.5681,0
56eb92fb-203f-4aaa-a7b9-ff298b7b2e6c,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
2e008ae9-674b-495b-aaa7-d7b425d9a445,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
f90e5bf7-dd63-417b-b9c0-2ffb227c462b,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
dad443dc-2451-44ec-a77e-64fd0007d357,1.5944,4.7939,-0.32114,2.0,-0.37787,0.93739,0
05619a4a-025b-46b1-9799-073d4cc5ac7e,-0.017279,-0.31537,1.7075,-0.85955,-0.37787,-0.94572,0
9318ceae-51c7-4629-8139-23dbf0ed1369,-0.067756,-0.41711,-0.32114,-0.85955,-0.37787,-0.94572,0
ac8a0af2-12ee-4c6b-9d14-6795c2195253,0.94888,1.0869,-0.1859,1.0168,-0.37787,0.96786,0
d5320779-9fca-490e-a8a2-df35a89e0911,0.92652,2.8696,0.084592,-0.85955,-0.37787,-0.94572,0
643e57b5-abf0-4649-b6fc-00eec856b267,0.5886,0.8038,0.03951,-0.85955,-0.37787,-0.94572,0
f79e89b2-570b-4a63-b20c-411b5bd86a03,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
0650e1a9-63f2-41d7-a8f3-521ab3958bdd,-0.10502,-0.37288,0.084592,0.50881,1.2685,1.303,0
1e4e7e65-e933-486b-ab92-f3dc14cd8052,0.82506,0.95863,-0.23098,2.4185,-0.37787,1.0044,0
78b1e05b-e56b-4f92-932d-29c990391428,-0.40652,-0.39499,0.31,0.67675,1.2397,1.0075,0
211f7f4f-a2c1-4f2e-b208-43e93909859f,0.030148,-0.34633,-0.41131,0.81894,-0.37787,1.2939,0
a6dcbd63-6960-40cf-8001-725eee92144f,-0.17565,-0.41269,0.44524,0.78687,-0.37787,1.2451,0
c78ee06d-b7d7-42e3-bd43-c327f6ba20ae,-0.070635,-0.14285,1.0313,-0.85955,-0.37787,-0.94572,0
8d7efa92-c128-4983-b12b-205f5f93587d,1.6542,1.2771,-0.50147,1.3455,-0.37787,0.79722,0
1b3591a8-bb03-41eb-9d24-7b5052c6bc68,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
8deb3e54-22b4-4f70-83a0-718544b4e260,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
ef45904d-f1be-4bfd-ae1d-ffe639990298,-0.40567,-0.41269,1.437,0.89194,-0.37787,0.75761,0
9955c0e4-9a8c-4bbf-80ff-7e25bfaad71f,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
8d889e7f-47c8-46e9-bc96-7ed84a79fe16,-0.46818,-0.39057,1.1215,0.50923,3.3007,0.94044,0
a6cf8ffd-32de-476d-9fcb-8334ecabcb95,0.84098,0.60916,-0.095734,0.55818,-0.37787,0.86426,0
c88cf83e-d40f-4a89-aa42-5d002d983285,0.45801,-0.27998,-0.45639,-0.85955,-0.37787,-0.94572,0
5c2797a6-be81-447e-b54a-9e810de27ff9,-0.026934,-0.31979,0.084592,1.1772,0.95215,1.0105,0
c1511ac5-be46-4df5-a930-5b8259075de0,-0.12789,-0.39942,0.35508,0.16619,0.61888,0.98919,0
79fefee6-d493-400b-8c2b-0103fffb2dc7,-0.28321,-0.24017,1.8428,-0.013976,-0.37787,1.3701,0
8e12d5fa-8d57-4197-80cc-3af2fb96cb9d,-0.17362,-0.43923,-0.32114,0.96451,-0.37787,0.74847,0
3f1099ec-7473-403a-a588-d70fd822f191,0.79169,0.11814,0.31,0.51599,-0.37787,0.99833,0
c4640554-9cf3-4408-bd25-2a586cb6a817,-0.020667,-0.4525,-0.23098,0.68983,-0.37787,1.1933,0
56c6cf06-2d37-4705-b0ba-1a8c132a0edc,-0.11569,-0.44365,-0.050653,1.1679,0.79681,0.88254,0
4f4dea05-e56a-47ba-9f27-307041ee33d3,0.22511,-0.39942,-0.45639,-0.85955,-0.37787,-0.94572,0
7f301fd8-a614-4a0d-a399-2113f65163dd,0.63417,0.44107,-0.1859,-0.85955,-0.37787,-0.94572,0
fa272b55-8813-4ec5-aa49-5ac790aeb3db,0.15244,-0.010141,0.17476,0.31387,-0.37787,1.1629,0
97faff57-a904-4431-8b93-de11dbc30ae5,-0.50375,-0.37288,3.5108,0.67422,-0.37787,0.61744,0
cd8278e9-8855-4dca-9d98-951adb85fe4e,0.43836,-0.44365,-0.54655,-0.85955,-0.37787,-0.94572,0
eb5e1da9-c5eb-4bde-9870-53d27b139947,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
b47fba65-eeb2-449a-8889-feb3ff49aa5a,-0.50256,-0.38615,1.6624,0.73329,-0.37787,0.88559,0
d0de5d53-663e-45b8-9e1e-462671d89b3f,-0.065723,-0.27998,-0.1859,-0.85955,-0.37787,-0.94572,0
e64702de-f19c-41bb-91c7-a78f1c4da540,0.018291,-0.24459,-0.14082,0.6413,1.1084,1.2969,0
b9ef6a5f-ab29-4aac-9710-03e0868baf64,0.025574,-0.3021,-0.36622,-0.85955,-0.37787,-0.94572,0
1959dd42-2198-465e-b8fa-b62f61af00a0,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
6770e952-9ba0-4ed7-ad6b-4f533545ed93,-0.38094,-0.44808,0.26492,-0.065453,-0.37787,0.88559,0
6a51589c-022d-4401-863c-6a54f76a5998,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
24e12759-d63d-4078-94da-92806e34e2b7,0.33351,0.042943,-0.23098,1.0422,-0.37787,1.2909,0
65fb1680-03e4-4829-9b87-564147b07043,0.2971,-0.17381,1.0764,0.5894,0.21285,1.2116,0
f24d58f6-3437-4871-a48f-1f4649a1fee9,-0.0044064,-0.35076,-0.1859,-0.85955,-0.37787,-0.94572,0
0fdf61be-d419-4f13-a440-0527b52cdc97,0.25644,-0.14727,-0.27606,-0.85955,-0.37787,-0.94572,0
28144073-b180-4dfb-a34e-a7afeb6c1a13,1.26,-0.15612,-0.050653,1.0451,0.50694,0.89778,0
5b8a9070-71e9-4721-a8e5-a3dbad64a7e8,-0.52899,-0.43038,3.2854,-0.85955,-0.37787,-0.94572,0
250f4278-3397-4b85-86c1-109d37250e29,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
c5f4cba4-91c8-4ce3-b9c3-8a9d406702f0,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
bc7fa9a3-0b1a-4eab-ad68-1be9965b5eb0,1.2748,2.038,0.03951,1.0249,-0.37787,0.68143,0
16a40dc1-0ad3-4205-8f6a-5525f19c42f7,-0.46276,-0.43923,0.49033,0.042986,1.6429,0.74237,0
39aa3cf4-59fa-41aa-b7a5-da2399f7db7b,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
756672db-5aa5-4538-8c45-eb5b36246ccf,-0.0088103,0.1093,-0.32114,-0.85955,-0.37787,-0.94572,0
d330150e-9d35-4f59-ab5b-dfaaeeb4b1d9,-0.078596,-0.3773,0.21984,0.43919,0.5963,1.303,0
38a593ab-2825-468b-a5dc-c753526dc3b9,0.27389,0.96748,0.21984,0.21641,-0.37787,0.12686,0
95962b4f-c1eb-4029-9111-e9c9f158494d,0.15651,-0.36403,-0.23098,0.83709,0.88755,1.1294,0
4a98aa03-dab0-423b-bf22-86a6b55f47b4,-0.097567,-0.35961,-0.36622,0.58898,-0.37787,1.3335,0
a8e3cdd6-e03f-4607-9fab-fc135f263fe0,-0.35638,-0.42596,0.12967,-0.85955,-0.37787,-0.94572,0
47a3f8fe-2061-40fb-8657-418941c58b6f,0.33368,0.52512,-0.41131,-0.85955,-0.37787,-0.94572,0
f185c665-abd7-41ac-adcf-2e1841677d3b,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
9a4b1ce8-03a2-4d4e-8e2c-59cff7350c46,-0.39619,-0.31979,14.646,-0.85955,-0.37787,-0.94572,0
4a40b266-b984-414e-81f2-d0462fca8dd1,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
8352a9c7-c7b3-4c8d-b7d2-90eadfc97219,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
f7f2c08d-5fba-43ce-832f-a56faddb9bc9,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
ab260bca-6217-4763-a933-224f8271e917,0.59504,0.93651,-0.095734,0.66704,1.2817,0.90082,0
